subj_id,Status,Started.at,Completed.at,Reviewed.at,Archived.at,Time.taken,Completion.code,Total.approvals,Age,Sex,Ethnicity.simplified,Country.of.birth,Ethnicity,Nationality,Language,Student.status,Employment.status
235760,APPROVED,2022-11-21T10:06:52.870000Z,2022-11-21T10:18:44.719000Z,2022-11-21T12:51:24.460000,2022-11-21T10:18:45.113856Z,712,3092805E,709,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235764,APPROVED,2022-11-21T10:07:21.291000Z,2022-11-21T10:21:49.075000Z,2022-11-21T12:51:24.562000,2022-11-21T10:21:49.413891Z,868,3092805E,679,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235761,APPROVED,2022-11-21T10:06:53.920000Z,2022-11-21T10:22:43.554000Z,2022-11-21T12:51:24.662000,2022-11-21T10:22:43.929954Z,950,3092805E,880,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235765,APPROVED,2022-11-21T10:07:46.752000Z,2022-11-21T10:21:20.147000Z,2022-11-21T12:51:24.763000,2022-11-21T10:21:20.604204Z,814,3092805E,211,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235766,APPROVED,2022-11-21T10:07:48.149000Z,2022-11-21T10:17:38.459000Z,2022-11-21T12:51:24.867000,2022-11-21T10:17:38.868556Z,591,3092805E,204,21,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
235784,APPROVED,2022-11-21T10:15:37.027000Z,2022-11-21T10:29:33.446000Z,2022-11-21T12:51:24.970000,2022-11-21T10:29:33.813171Z,837,3092805E,1031,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235782,APPROVED,2022-11-21T10:15:01.725000Z,2022-11-21T10:26:08.472000Z,2022-11-21T12:51:25.071000,2022-11-21T10:26:08.860015Z,667,3092805E,906,36,Male,White,United Kingdom,United Kingdom,Cyprus,English,No,Full-Time
235793,APPROVED,2022-11-21T10:20:39.541000Z,2022-11-21T10:35:22.145000Z,2022-11-21T12:51:25.173000,2022-11-21T10:35:22.646439Z,883,3092805E,372,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235837,APPROVED,2022-11-21T11:09:33.291000Z,2022-11-21T11:25:01.443000Z,2022-11-21T12:51:25.279000,2022-11-21T11:25:01.877457Z,929,3092805E,62,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235822,APPROVED,2022-11-21T11:08:09.852000Z,2022-11-21T11:23:46.227000Z,2022-11-21T12:51:25.380000,2022-11-21T11:23:46.595386Z,937,3092805E,12,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235815,APPROVED,2022-11-21T11:07:55.028000Z,2022-11-21T11:21:03.611000Z,2022-11-21T12:51:25.487000,2022-11-21T11:21:03.945297Z,789,3092805E,52,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235833,APPROVED,2022-11-21T11:08:44.405000Z,2022-11-21T11:20:38.146000Z,2022-11-21T12:51:25.595000,2022-11-21T11:20:38.566601Z,714,3092805E,262,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
235844,APPROVED,2022-11-21T11:14:03.311000Z,2022-11-21T11:32:50.822000Z,2022-11-21T12:51:25.706000,2022-11-21T11:32:51.295182Z,1128,3092805E,1299,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235817,APPROVED,2022-11-21T11:08:01.190000Z,2022-11-21T11:18:50.296000Z,2022-11-21T12:51:25.820000,2022-11-21T11:18:50.802892Z,650,3092805E,634,25,Male,White,France,United Kingdom,United Kingdom,English,Yes,Full-Time
235821,APPROVED,2022-11-21T11:08:05.150000Z,2022-11-21T11:20:32.844000Z,2022-11-21T12:51:25.927000,2022-11-21T11:20:33.205096Z,748,3092805E,140,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235819,APPROVED,2022-11-21T11:08:01.674000Z,2022-11-21T11:25:05.234000Z,2022-11-21T12:51:26.032000,2022-11-21T11:25:05.609829Z,1024,3092805E,465,27,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235818,APPROVED,2022-11-21T11:08:02.619000Z,2022-11-21T11:19:06.510000Z,2022-11-21T12:51:26.134000,2022-11-21T11:19:06.867937Z,664,3092805E,137,26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235820,APPROVED,2022-11-21T11:08:05.259000Z,2022-11-21T11:21:02.647000Z,2022-11-21T12:51:26.238000,2022-11-21T11:21:03.076784Z,778,3092805E,27,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235830,APPROVED,2022-11-21T11:08:29.698000Z,2022-11-21T11:22:37.501000Z,2022-11-21T12:51:26.341000,2022-11-21T11:22:37.882900Z,848,3092805E,227,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235823,APPROVED,2022-11-21T11:08:13.704000Z,2022-11-21T11:27:12.876000Z,2022-11-21T12:51:26.445000,2022-11-21T11:27:13.234346Z,1140,3092805E,516,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235824,APPROVED,2022-11-21T11:08:13.502000Z,2022-11-21T11:20:47.199000Z,2022-11-21T12:51:26.767000,2022-11-21T11:20:47.629609Z,754,3092805E,350,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235834,APPROVED,2022-11-21T11:08:56.491000Z,2022-11-21T11:22:26.447000Z,2022-11-21T12:51:26.875000,2022-11-21T11:22:27.896533Z,810,3092805E,367,30,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235825,APPROVED,2022-11-21T11:08:15.610000Z,2022-11-21T11:19:34.695000Z,2022-11-21T12:51:26.984000,2022-11-21T11:19:35.165008Z,680,3092805E,637,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235839,APPROVED,2022-11-21T11:10:31.196000Z,2022-11-21T11:36:30.009000Z,2022-11-21T12:51:27.094000,2022-11-21T11:36:30.493177Z,1559,3092805E,834,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235826,APPROVED,2022-11-21T11:08:17.372000Z,2022-11-21T11:21:08.859000Z,2022-11-21T12:51:27.199000,2022-11-21T11:21:09.401878Z,772,3092805E,287,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235828,APPROVED,2022-11-21T11:08:20.625000Z,2022-11-21T11:21:34.919000Z,2022-11-21T12:51:27.322000,2022-11-21T11:21:35.280142Z,795,3092805E,594,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235832,APPROVED,2022-11-21T11:08:42.604000Z,2022-11-21T11:23:52.117000Z,2022-11-21T12:51:27.432000,2022-11-21T11:23:52.542580Z,910,3092805E,832,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235827,APPROVED,2022-11-21T11:08:17.555000Z,2022-11-21T11:21:33.633000Z,2022-11-21T12:51:27.543000,2022-11-21T11:21:33.949131Z,797,3092805E,74,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235841,APPROVED,2022-11-21T11:08:32.207000Z,2022-11-21T11:28:52.503000Z,2022-11-21T12:51:27.651000,2022-11-21T11:28:52.882947Z,1221,3092805E,3,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235845,APPROVED,2022-11-21T11:14:00.966000Z,2022-11-21T11:30:15.540000Z,2022-11-21T12:51:27.752000,2022-11-21T11:30:15.937834Z,975,3092805E,552,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235849,APPROVED,2022-11-21T11:25:29.475000Z,2022-11-21T11:40:20.059000Z,2022-11-21T12:51:27.856000,2022-11-21T11:40:20.567912Z,891,3092805E,450,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235859,APPROVED,2022-11-21T11:48:04.559000Z,2022-11-21T12:04:52.933000Z,2022-11-21T12:51:27.962000,2022-11-21T12:04:53.618472Z,1009,3092805E,140,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
235896,APPROVED,2022-11-21T12:57:29.381000Z,2022-11-21T13:08:25.289000Z,2022-11-21T15:27:33.513000,2022-11-21T13:08:25.757217Z,656,3092805E,18,22,Female,White,Australia,United Kingdom,United Kingdom,English,No,Full-Time
235902,APPROVED,2022-11-21T13:10:33.628000Z,2022-11-21T13:28:17.374000Z,2022-11-21T15:27:33.635000,2022-11-21T13:28:17.948059Z,1064,3092805E,211,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235903,APPROVED,2022-11-21T13:10:53.201000Z,2022-11-21T13:29:54.879000Z,2022-11-21T15:27:33.744000,2022-11-21T13:29:55.427604Z,1142,3092805E,2,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235904,APPROVED,2022-11-21T13:11:32.939000Z,2022-11-21T13:27:41.268000Z,2022-11-21T15:27:33.859000,2022-11-21T13:27:41.770183Z,969,3092805E,8,32,Male,Mixed,United States,United Kingdom,United States,English,Yes,Other
235906,APPROVED,2022-11-21T13:12:11.863000Z,2022-11-21T13:52:30.514000Z,2022-11-21T15:27:33.976000,2022-11-21T13:52:30.920648Z,2419,3092805E,431,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Part-Time
235909,APPROVED,2022-11-21T13:13:16.253000Z,2022-11-21T13:34:28.223000Z,2022-11-21T15:27:34.101000,2022-11-21T13:34:28.610719Z,1272,3092805E,184,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235908,APPROVED,2022-11-21T13:12:59.623000Z,2022-11-21T13:25:15.129000Z,2022-11-21T15:27:34.217000,2022-11-21T13:25:15.466601Z,736,3092805E,137,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
235911,APPROVED,2022-11-21T13:13:02.553000Z,2022-11-21T13:28:26.941000Z,2022-11-21T15:27:34.331000,2022-11-21T13:28:27.396838Z,925,3092805E,55,23,Male,Asian,DATA_EXPIRED,United Kingdom,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
235912,APPROVED,2022-11-21T13:14:22.349000Z,2022-11-21T13:30:23.628000Z,2022-11-21T15:27:34.448000,2022-11-21T13:30:24.111737Z,962,3092805E,954,38,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235913,APPROVED,2022-11-21T13:15:20.841000Z,2022-11-21T13:27:08.511000Z,2022-11-21T15:27:34.565000,2022-11-21T13:27:09.019167Z,708,3092805E,597,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235914,APPROVED,2022-11-21T13:16:12.826000Z,2022-11-21T13:29:53.843000Z,2022-11-21T15:27:34.680000,2022-11-21T13:29:54.186350Z,822,3092805E,83,21,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235915,APPROVED,2022-11-21T13:16:26.611000Z,2022-11-21T13:32:55.330000Z,2022-11-21T15:27:34.793000,2022-11-21T13:32:55.754314Z,989,3092805E,21,22,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
235917,APPROVED,2022-11-21T13:17:59.865000Z,2022-11-21T13:29:41.050000Z,2022-11-21T15:27:34.898000,2022-11-21T13:29:41.382463Z,702,3092805E,200,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235919,APPROVED,2022-11-21T13:18:19.063000Z,2022-11-21T13:32:00.513000Z,2022-11-21T15:27:35.024000,2022-11-21T13:32:00.997676Z,822,3092805E,45,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235921,APPROVED,2022-11-21T13:18:39.810000Z,2022-11-21T13:34:59.347000Z,2022-11-21T15:27:35.160000,2022-11-21T13:34:59.729568Z,980,3092805E,31,19,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
235920,APPROVED,2022-11-21T13:18:18.615000Z,2022-11-21T13:28:27.209000Z,2022-11-21T15:27:35.270000,2022-11-21T13:28:28.411004Z,609,3092805E,477,36,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235922,APPROVED,2022-11-21T13:18:48.854000Z,2022-11-21T13:32:36.133000Z,2022-11-21T15:27:35.378000,2022-11-21T13:32:36.518422Z,828,3092805E,472,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235923,APPROVED,2022-11-21T13:18:59.282000Z,2022-11-21T13:33:15.826000Z,2022-11-21T15:27:35.511000,2022-11-21T13:33:16.825262Z,857,3092805E,106,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235925,APPROVED,2022-11-21T13:19:25.622000Z,2022-11-21T13:33:59.707000Z,2022-11-21T15:27:35.652000,2022-11-21T13:34:00.066364Z,875,3092805E,234,19,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
235924,APPROVED,2022-11-21T13:19:23.511000Z,2022-11-21T13:32:29.418000Z,2022-11-21T15:27:35.765000,2022-11-21T13:32:29.777844Z,786,3092805E,148,40,Male,White,Ireland,United Kingdom,Ireland,English,No,Full-Time
235926,APPROVED,2022-11-21T13:19:36.006000Z,2022-11-21T13:31:09.672000Z,2022-11-21T15:27:35.894000,2022-11-21T13:31:10.079624Z,694,3092805E,436,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235927,APPROVED,2022-11-21T13:19:45.718000Z,2022-11-21T13:32:49.110000Z,2022-11-21T15:27:36.003000,2022-11-21T13:32:49.576860Z,784,3092805E,553,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
236017,APPROVED,2022-11-21T13:24:18.474000Z,2022-11-21T14:29:54.080000Z,2022-11-21T15:27:36.114000,2022-11-21T14:29:54.729986Z,3936,3092805E,769,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235930,APPROVED,2022-11-21T13:23:58.146000Z,2022-11-21T13:34:06.763000Z,2022-11-21T15:27:36.235000,2022-11-21T13:34:07.877335Z,609,3092805E,4,26,Male,White,United Kingdom,United Kingdom,United States,English,Yes,Other
235929,APPROVED,2022-11-21T13:23:11.008000Z,2022-11-21T13:37:31.121000Z,2022-11-21T15:27:36.365000,2022-11-21T13:37:31.599691Z,861,3092805E,66,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235951,APPROVED,2022-11-21T13:38:22.221000Z,2022-11-21T13:59:09.894000Z,2022-11-21T15:27:36.488000,2022-11-21T13:59:10.301215Z,1248,3092805E,372,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
235936,APPROVED,2022-11-21T13:37:24.856000Z,2022-11-21T13:49:15.890000Z,2022-11-21T15:27:36.605000,2022-11-21T13:49:16.303782Z,712,3092805E,74,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235937,APPROVED,2022-11-21T13:37:28.116000Z,2022-11-21T13:53:16.999000Z,2022-11-21T15:27:36.722000,2022-11-21T13:53:17.339490Z,949,3092805E,1346,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235939,APPROVED,2022-11-21T13:37:35.239000Z,2022-11-21T13:51:24.710000Z,2022-11-21T15:27:36.836000,2022-11-21T13:51:25.031895Z,830,3092805E,598,24,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Due to start a new job within the next month
235954,APPROVED,2022-11-21T13:39:23.215000Z,2022-11-21T13:52:46.688000Z,2022-11-21T15:27:36.952000,2022-11-21T13:52:47.052210Z,804,3092805E,1046,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235940,APPROVED,2022-11-21T13:37:41.972000Z,2022-11-21T13:50:30.567000Z,2022-11-21T15:27:37.089000,2022-11-21T13:50:30.933500Z,769,3092805E,77,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235941,APPROVED,2022-11-21T13:37:44.700000Z,2022-11-21T13:55:22.621000Z,2022-11-21T15:27:37.213000,2022-11-21T13:55:22.971470Z,1058,3092805E,79,21,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235956,APPROVED,2022-11-21T13:40:05.719000Z,2022-11-21T13:55:03.956000Z,2022-11-21T15:27:37.351000,2022-11-21T13:55:04.325272Z,899,3092805E,290,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235943,APPROVED,2022-11-21T13:37:52.770000Z,2022-11-21T13:52:50.428000Z,2022-11-21T15:27:37.496000,2022-11-21T13:52:50.889358Z,898,3092805E,73,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235950,APPROVED,2022-11-21T13:38:28.895000Z,2022-11-21T13:52:45.693000Z,2022-11-21T15:27:37.610000,2022-11-21T13:52:46.171595Z,857,3092805E,288,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
235946,APPROVED,2022-11-21T13:37:53.470000Z,2022-11-21T13:50:35.786000Z,2022-11-21T15:27:37.721000,2022-11-21T13:50:36.402873Z,763,3092805E,85,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235942,APPROVED,2022-11-21T13:37:48.929000Z,2022-11-21T13:50:26.639000Z,2022-11-21T15:27:37.830000,2022-11-21T13:50:27.501043Z,758,3092805E,609,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235965,APPROVED,2022-11-21T13:46:48.509000Z,2022-11-21T14:02:18Z,2022-11-21T15:27:37.940000,2022-11-21T14:02:18.449467Z,930,3092805E,384,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235952,APPROVED,2022-11-21T13:37:54.280000Z,2022-11-21T14:00:24.577000Z,2022-11-21T15:27:38.055000,2022-11-21T14:00:25.725935Z,1351,3092805E,350,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235944,APPROVED,2022-11-21T13:37:56.060000Z,2022-11-21T13:53:04.406000Z,2022-11-21T15:27:38.176000,2022-11-21T13:53:04.806982Z,909,3092805E,109,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235945,APPROVED,2022-11-21T13:37:57.025000Z,2022-11-21T13:50:10.962000Z,2022-11-21T15:27:38.285000,2022-11-21T13:50:11.366900Z,734,3092805E,836,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235972,APPROVED,2022-11-21T13:46:38.405000Z,2022-11-21T14:20:14.393000Z,2022-11-21T15:27:38.398000,2022-11-21T14:20:14.878031Z,2016,3092805E,1274,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235948,APPROVED,2022-11-21T13:38:13.139000Z,2022-11-21T14:01:51.022000Z,2022-11-21T15:27:38.515000,2022-11-21T14:01:51.684515Z,1418,3092805E,14,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235947,APPROVED,2022-11-21T13:38:07.412000Z,2022-11-21T13:47:21.517000Z,2022-11-21T15:27:38.628000,2022-11-21T13:47:21.911261Z,555,3092805E,504,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235953,APPROVED,2022-11-21T13:39:20.059000Z,2022-11-21T13:51:42.247000Z,2022-11-21T15:27:38.748000,2022-11-21T13:51:42.635944Z,743,3092805E,514,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
235949,APPROVED,2022-11-21T13:38:23.273000Z,2022-11-21T13:51:49.690000Z,2022-11-21T15:27:38.859000,2022-11-21T13:51:50.075314Z,807,3092805E,321,34,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235957,APPROVED,2022-11-21T13:40:22.842000Z,2022-11-21T13:52:58.618000Z,2022-11-21T15:27:38.964000,2022-11-21T13:52:58.990387Z,756,3092805E,608,39,Female,DATA_EXPIRED,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235966,APPROVED,2022-11-21T13:50:17.332000Z,2022-11-21T14:08:33.929000Z,2022-11-21T15:27:39.080000,2022-11-21T14:08:34.345645Z,1097,3092805E,66,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235979,APPROVED,2022-11-21T14:08:10.384000Z,2022-11-21T14:23:31.690000Z,2022-11-21T15:27:39.198000,2022-11-21T14:23:32.103700Z,922,3092805E,54,34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235978,APPROVED,2022-11-21T14:08:07.506000Z,2022-11-21T14:19:32.939000Z,2022-11-21T15:27:39.309000,2022-11-21T14:19:33.294027Z,686,3092805E,1208,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
236018,APPROVED,2022-11-21T14:17:16.289000Z,2022-11-21T14:34:27.656000Z,2022-11-21T15:27:39.435000,2022-11-21T14:34:28.066515Z,1032,3092805E,939,33,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
235977,APPROVED,2022-11-21T14:08:07.201000Z,2022-11-21T14:19:08.684000Z,2022-11-21T15:27:39.554000,2022-11-21T14:19:09.326681Z,662,3092805E,297,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235984,APPROVED,2022-11-21T14:08:18.967000Z,2022-11-21T14:22:07.687000Z,2022-11-21T15:27:39.675000,2022-11-21T14:22:07.983811Z,829,3092805E,570,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
235980,APPROVED,2022-11-21T14:08:12.523000Z,2022-11-21T14:20:28.759000Z,2022-11-21T15:27:39.792000,2022-11-21T14:20:29.095130Z,737,3092805E,146,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
235982,APPROVED,2022-11-21T14:08:12.359000Z,2022-11-21T14:21:50.354000Z,2022-11-21T15:27:39.903000,2022-11-21T14:21:50.687095Z,818,3092805E,65,21,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235988,APPROVED,2022-11-21T14:08:16Z,2022-11-21T14:29:25.090000Z,2022-11-21T15:27:40.237000,2022-11-21T14:29:25.429255Z,1270,3092805E,654,30,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235990,APPROVED,2022-11-21T14:08:25.029000Z,2022-11-21T14:27:15.792000Z,2022-11-21T15:27:40.348000,2022-11-21T14:27:16.191168Z,1131,3092805E,327,32,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
235986,APPROVED,2022-11-21T14:08:16.345000Z,2022-11-21T14:23:51.716000Z,2022-11-21T15:27:40.460000,2022-11-21T14:23:52.115554Z,936,3092805E,283,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235985,APPROVED,2022-11-21T14:08:18.407000Z,2022-11-21T14:33:07.696000Z,2022-11-21T15:27:40.575000,2022-11-21T14:33:08.051952Z,1490,3092805E,63,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
236000,APPROVED,2022-11-21T14:08:21.802000Z,2022-11-21T14:21:09.491000Z,2022-11-21T15:27:40.684000,2022-11-21T14:21:09.867614Z,768,3092805E,326,36,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235992,APPROVED,2022-11-21T14:08:27.210000Z,2022-11-21T14:22:38.179000Z,2022-11-21T15:27:40.818000,2022-11-21T14:22:38.529809Z,851,3092805E,792,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
235998,APPROVED,2022-11-21T14:08:40.453000Z,2022-11-21T14:25:22.624000Z,2022-11-21T15:27:40.928000,2022-11-21T14:25:23.106775Z,1003,3092805E,81,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
236005,APPROVED,2022-11-21T14:08:28.735000Z,2022-11-21T14:25:01.773000Z,2022-11-21T15:27:41.069000,2022-11-21T14:25:02.109781Z,994,3092805E,104,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235999,APPROVED,2022-11-21T14:08:29.563000Z,2022-11-21T14:22:57.504000Z,2022-11-21T15:27:41.190000,2022-11-21T14:22:58.395174Z,868,3092805E,34,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
236012,APPROVED,2022-11-21T14:08:29.970000Z,2022-11-21T14:31:05.593000Z,2022-11-21T15:27:41.300000,2022-11-21T14:31:05.962992Z,1356,3092805E,1194,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
236004,APPROVED,2022-11-21T14:08:43.355000Z,2022-11-21T14:21:59.428000Z,2022-11-21T15:27:41.409000,2022-11-21T14:21:59.920394Z,797,3092805E,1281,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
236008,APPROVED,2022-11-21T14:08:29.706000Z,2022-11-21T14:32:36.097000Z,2022-11-21T15:27:41.521000,2022-11-21T14:32:36.462399Z,1447,3092805E,60,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
235994,APPROVED,2022-11-21T14:08:30.007000Z,2022-11-21T14:25:33.916000Z,2022-11-21T15:27:41.635000,2022-11-21T14:25:34.284309Z,1024,3092805E,365,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
236003,APPROVED,2022-11-21T14:08:37.053000Z,2022-11-21T14:22:49.006000Z,2022-11-21T15:27:41.745000,2022-11-21T14:22:49.389471Z,852,3092805E,8,39,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
236001,APPROVED,2022-11-21T14:09:02.080000Z,2022-11-21T14:23:28.722000Z,2022-11-21T15:27:41.857000,2022-11-21T14:23:29.032902Z,867,3092805E,284,27,Female,Black,Jamaica,United Kingdom,Jamaica,English,Yes,Part-Time
236013,APPROVED,2022-11-21T14:12:04.442000Z,2022-11-21T14:24:18.273000Z,2022-11-21T15:27:41.971000,2022-11-21T14:24:18.647532Z,734,3092805E,655,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
236021,APPROVED,2022-11-21T14:20:32.820000Z,2022-11-21T14:34:21.735000Z,2022-11-21T15:27:42.084000,2022-11-21T14:34:22.114147Z,829,3092805E,351,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
236029,APPROVED,2022-11-21T14:28:21.240000Z,2022-11-21T14:40:44.542000Z,2022-11-21T15:27:42.194000,2022-11-21T14:40:44.857875Z,744,3092805E,74,38,Male,Asian,Sri Lanka,United Kingdom,Sri Lanka,English,No,Part-Time
